month,stn_id,n_hours,pres,slp,t_air,td_obs,rh,wind,wind_dir,gust,gust_dir,precip,precip_dur,sunshine,solar,vis_manual,vis_auto,uv,cloud_manual,cloud_sat,td_magnus,dpd,rain_3h,rain_6h,rh_stuck,sky_obscured,cloud_manual_eff
2023-07,C0H990,744,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,
2023-08,C0H990,744,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,
2023-09,C0H990,720,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,
2023-10,C0H990,744,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,
2023-11,C0H990,720,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,
2023-12,C0H990,744,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,
2024-01,C0H990,744,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,
2024-02,C0H990,696,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,
2024-03,C0H990,744,0.997,,0.997,,0.997,0.997,0.997,0.999,0.999,1.0,,0.0,0.0,,,,,,0.997,0.997,1.0,1.0,1.0,,
2024-04,C0H990,720,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,
2024-05,C0H990,744,0.999,,0.999,,0.999,0.999,0.999,1.0,1.0,1.0,,0.0,0.0,,,,,,0.999,0.999,1.0,1.0,1.0,,
2024-06,C0H990,720,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,
2024-07,C0H990,744,0.996,,0.995,,0.996,0.996,0.996,0.999,0.999,0.997,,0.0,0.0,,,,,,0.995,0.995,0.995,0.991,1.0,,
2024-08,C0H990,744,0.999,,0.999,,0.999,0.999,0.999,1.0,1.0,1.0,,0.0,0.0,,,,,,0.999,0.999,1.0,1.0,1.0,,
2024-09,C0H990,720,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,0.999,,0.0,0.0,,,,,,1.0,1.0,0.996,0.992,1.0,,
2024-10,C0H990,744,0.997,,0.997,,0.997,0.997,0.997,1.0,1.0,1.0,,0.0,0.0,,,,,,0.997,0.997,1.0,1.0,1.0,,
2024-11,C0H990,720,0.992,,0.992,,0.992,0.992,0.992,1.0,1.0,0.997,,0.0,0.0,,,,,,0.992,0.992,0.992,0.983,1.0,,
2024-12,C0H990,744,0.991,,0.991,,0.991,0.991,0.991,1.0,1.0,0.993,,0.0,0.0,,,,,,0.991,0.991,0.98,0.96,1.0,,
2025-01,C0H990,744,0.999,,0.999,,0.999,0.999,0.999,1.0,1.0,0.993,,0.0,0.0,,,,,,0.999,0.999,0.991,0.987,1.0,,
2025-02,C0H990,672,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,0.997,,0.0,0.0,,,,,,1.0,1.0,0.991,0.982,1.0,,
2025-03,C0H990,744,0.996,,0.996,,0.996,0.996,0.996,1.0,1.0,0.995,,0.0,0.0,,,,,,0.996,0.996,0.984,0.968,1.0,,
2025-04,C0H990,720,0.999,,0.999,,0.999,0.999,0.999,1.0,1.0,0.999,,0.0,0.0,,,,,,0.999,0.999,0.996,0.992,1.0,,
2025-05,C0H990,744,0.997,,0.997,,0.997,0.997,0.997,0.999,0.999,0.999,,0.0,0.0,,,,,,0.997,0.997,0.996,0.992,1.0,,
2025-06,C0H990,720,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,0.999,,0.0,0.0,,,,,,1.0,1.0,0.996,0.992,1.0,,
2025-07,C0H990,744,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,
2025-08,C0H990,744,0.999,,0.999,,0.999,0.809,0.809,0.809,0.809,1.0,,0.0,0.0,,,,,,0.999,0.999,1.0,1.0,1.0,,
2025-09,C0H990,720,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,
2025-10,C0H990,744,0.999,,0.999,,0.999,0.999,0.999,1.0,1.0,0.999,,0.0,0.0,,,,,,0.999,0.999,0.996,0.992,1.0,,
2025-11,C0H990,720,1.0,,1.0,,0.989,1.0,1.0,1.0,1.0,0.999,,0.0,0.0,,,,,,0.989,0.989,0.996,0.992,1.0,,
2025-12,C0H990,744,1.0,,1.0,,0.919,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,0.919,0.919,1.0,1.0,1.0,,
2026-01,C0H990,744,0.997,,0.997,,0.984,0.997,0.997,1.0,1.0,0.999,,0.0,0.0,,,,,,0.984,0.984,0.996,0.992,1.0,,
2026-02,C0H990,672,1.0,,1.0,,0.952,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,0.952,0.952,1.0,1.0,1.0,,
2026-03,C0H990,744,0.999,,0.999,,0.899,0.999,0.999,1.0,1.0,0.999,,0.0,0.0,,,,,,0.899,0.899,0.996,0.992,1.0,,
2026-04,C0H990,720,1.0,,1.0,,0.938,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,0.938,0.938,1.0,1.0,1.0,,
2026-05,C0H990,744,1.0,,1.0,,0.999,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,0.999,0.999,1.0,1.0,1.0,,
2026-06,C0H990,720,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,
2026-07,C0H990,744,0.996,,0.996,,0.996,0.996,0.996,1.0,1.0,0.997,,0.0,0.0,,,,,,0.996,0.996,0.992,0.984,1.0,,
2026-08,C0H990,744,0.999,,0.999,,0.999,0.999,0.999,1.0,1.0,0.995,,0.0,0.0,,,,,,0.999,0.999,0.984,0.968,1.0,,
2026-09,C0H990,1,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,
